ANO;RA;NOME;FASE;TURMA;GENERO;IDA;IEG;IPS;IPP;IAA;IPV;PROB_RISCO_DEFASAGEM;CLASSIFICACAO_RISCO_MODELO;RISCO_DEFASAGEM;IAN;DEFASAGEM
2022;RA-143;Aluno-143;4;F;Masculino;7,9;9,9;5,6;;8,3;9,5;0,6482246348162405;Alto;0;10,0;
2022;RA-59;Aluno-59;5;B;Masculino;7,2;9,3;7,5;;9,2;7,917;0,6482246348162405;Alto;1;5,0;
2022;RA-20;Aluno-20;7;D;Feminino;7,8;10,0;6,3;;7,1;7,167;0,6482246348162405;Alto;1;5,0;
2022;RA-38;Aluno-38;6;A;Feminino;8,6;8,9;7,5;;9,2;9,833;0,6482246348162405;Alto;1;5,0;
2022;RA-127;Aluno-127;4;B;Feminino;7,9;8,7;7,5;;7,5;8,125;0,6482246348162405;Alto;0;10,0;
2022;RA-125;Aluno-125;4;B;Feminino;7,1;8,5;7,5;;8,8;7,75;0,6482246348162405;Alto;1;5,0;
2022;RA-144;Aluno-144;4;F;Feminino;7,9;9,3;5,0;;7,5;8,292;0,6482246348162405;Alto;0;10,0;
2022;RA-58;Aluno-58;5;B;Masculino;7,2;9,2;6,3;;9,6;8,125;0,6482246348162405;Alto;0;10,0;
2022;RA-15;Aluno-15;7;D;Masculino;7,3;10,0;7,5;;8,8;7,292;0,6482246348162405;Alto;1;5,0;
2022;RA-62;Aluno-62;5;B;Masculino;9,3;9,4;7,5;;8,8;7,25;0,6482246348162405;Alto;1;5,0;
2022;RA-132;Aluno-132;4;F;Feminino;7,7;8,8;5,6;;10,0;8,458;0,6482246348162405;Alto;0;10,0;
2022;RA-137;Aluno-137;4;F;Feminino;7,3;8,9;5,0;;7,5;7,792;0,6482246348162405;Alto;1;2,5;
2022;RA-690;Aluno-690;0;D;Feminino;7,0;9,5;7,5;;9,5;7,417;0,6482246348162405;Alto;1;5,0;
2022;RA-697;Aluno-697;0;E;Masculino;8,4;9,3;7,5;;7,0;8,083;0,6482246348162405;Alto;1;5,0;
2022;RA-430;Aluno-430;2;M;Masculino;8,5;8,6;7,5;;9,5;6,611;0,6482246348162405;Alto;1;5,0;
2022;RA-428;Aluno-428;2;M;Masculino;9,5;8,7;7,5;;6,8;7,111;0,6482246348162405;Alto;1;5,0;
2022;RA-833;Aluno-833;0;U;Masculino;7,8;9,5;7,5;;10,0;7,583;0,6482246348162405;Alto;1;5,0;
2022;RA-718;Aluno-718;0;G;Feminino;9,2;8,9;6,3;;8,0;7,417;0,6482246348162405;Alto;0;10,0;
2022;RA-859;Aluno-859;0;Z;Feminino;8,9;8,7;7,5;;8,5;8,25;0,6482246348162405;Alto;0;10,0;
2022;RA-857;Aluno-857;0;Z;Feminino;9,5;8,9;7,5;;8,5;9,083;0,6482246348162405;Alto;1;5,0;
2022;RA-856;Aluno-856;0;Z;Masculino;8,4;9,1;7,5;;10,0;8,0;0,6482246348162405;Alto;0;10,0;
2022;RA-855;Aluno-855;0;Z;Feminino;9,7;9,6;7,5;;10,0;9,0;0,6482246348162405;Alto;1;5,0;
2022;RA-854;Aluno-854;0;Z;Feminino;9,3;9,0;7,5;;8,0;7,167;0,6482246348162405;Alto;0;10,0;
2022;RA-853;Aluno-853;0;Z;Feminino;8,5;9,6;7,5;;10,0;8,5;0,6482246348162405;Alto;0;10,0;
2022;RA-682;Aluno-682;0;B;Masculino;7,0;9,1;7,5;;9,5;8,083;0,6482246348162405;Alto;1;5,0;
2022;RA-860;Aluno-860;0;Z;Masculino;8,1;8,5;7,5;;9,5;7,75;0,6482246348162405;Alto;0;10,0;
2022;RA-680;Aluno-680;0;B;Feminino;7,4;8,8;7,5;;9,5;7,75;0,6482246348162405;Alto;1;5,0;
2022;RA-365;Aluno-365;2;F;Feminino;7,8;10,0;5,0;;8,0;7,833;0,6482246348162405;Alto;0;10,0;
2022;RA-357;Aluno-357;2;D;Masculino;8,5;9,6;7,5;;8,0;7,778;0,6482246348162405;Alto;1;5,0;
2022;RA-364;Aluno-364;2;F;Masculino;8,8;10,0;7,5;;9,5;8,167;0,6482246348162405;Alto;0;10,0;
2022;RA-383;Aluno-383;2;I;Masculino;8,1;9,6;7,5;;9,0;7,778;0,6482246348162405;Alto;0;10,0;
2022;RA-817;Aluno-817;0;S;Feminino;7,1;8,7;6,3;;10,0;7,417;0,6482246348162405;Alto;0;10,0;
2022;RA-700;Aluno-700;0;F;Feminino;9,2;8,7;7,5;;9,0;7,083;0,6482246348162405;Alto;1;5,0;
2022;RA-421;Aluno-421;2;L;Masculino;8,8;9,3;7,5;;8,5;9,111;0,6482246348162405;Alto;0;10,0;
2022;RA-698;Aluno-698;0;E;Masculino;8,1;9,8;2,5;;9,0;8,083;0,6482246348162405;Alto;1;5,0;
2022;RA-713;Aluno-713;0;G;Masculino;7,8;8,7;7,5;;10,0;7,25;0,6482246348162405;Alto;1;5,0;
2022;RA-411;Aluno-411;2;L;Feminino;7,1;8,6;7,5;;6,4;7,833;0,6482246348162405;Alto;1;5,0;
2022;RA-412;Aluno-412;2;L;Feminino;7,3;9,0;7,5;;8,5;7,778;0,6482246348162405;Alto;1;5,0;
2022;RA-409;Aluno-409;2;K;Feminino;7,8;9,7;7,5;;7,9;7,5;0,6482246348162405;Alto;0;10,0;
2022;RA-103;Aluno-103;4;A;Feminino;7,3;8,7;7,5;;7,9;7,708;0,6482246348162405;Alto;0;10,0;
2022;RA-56;Aluno-56;5;B;Feminino;7,0;10,0;7,5;;10,0;8,25;0,6482246348162405;Alto;0;10,0;
2022;RA-19;Aluno-19;7;D;Feminino;8,0;9,5;7,5;;7,9;7,0;0,6482246348162405;Alto;1;5,0;
2022;RA-146;Aluno-146;4;H;Feminino;7,9;9,2;7,5;;8,3;8,208;0,6482246348162405;Alto;1;5,0;
2022;RA-157;Aluno-157;4;L;Feminino;7,7;10,0;6,3;;7,5;8,292;0,6482246348162405;Alto;0;10,0;
2022;RA-346;Aluno-346;2;B;Masculino;7,0;9,1;7,5;;10,0;7,889;0,6482246348162405;Alto;0;10,0;
2022;RA-347;Aluno-347;2;B;Feminino;8,5;10,0;5,6;;9,0;8,0;0,6482246348162405;Alto;1;5,0;
2022;RA-834;Aluno-834;0;U;Masculino;9,0;9,0;7,5;;9,0;9,083;0,6482246348162405;Alto;1;5,0;
2022;RA-837;Aluno-837;0;V;Masculino;8,8;9,0;7,5;;8,5;7,5;0,6482246348162405;Alto;0;10,0;
2022;RA-841;Aluno-841;0;V;Masculino;7,2;8,5;7,5;;8,5;7,5;0,6482246348162405;Alto;1;5,0;
2022;RA-843;Aluno-843;0;Y;Feminino;9,2;9,0;7,5;;8,5;8,417;0,6482246348162405;Alto;0;10,0;
2022;RA-353;Aluno-353;2;D;Feminino;7,5;10,0;7,5;;7,0;8,444;0,6482246348162405;Alto;0;10,0;
2022;RA-845;Aluno-845;0;Y;Feminino;8,7;8,8;7,5;;10,0;8,417;0,6482246348162405;Alto;0;10,0;
2022;RA-731;Aluno-731;0;I;Feminino;7,3;8,5;6,9;;9,0;7,083;0,6482246348162405;Alto;1;5,0;
2022;RA-829;Aluno-829;0;U;Feminino;7,8;8,6;7,5;;9,0;7,5;0,6482246348162405;Alto;0;10,0;
2022;RA-335;Aluno-335;2;A;Masculino;7,4;9,4;7,5;;9,5;6,833;0,6482246348162405;Alto;0;10,0;
2022;RA-339;Aluno-339;2;B;Feminino;8,1;9,9;7,5;;6,9;8,889;0,6482246348162405;Alto;0;10,0;
2022;RA-831;Aluno-831;0;U;Masculino;7,2;9,2;7,5;;9,5;7,167;0,6482246348162405;Alto;1;5,0;
2022;RA-173;Aluno-173;4;P;Masculino;7,9;9,2;6,9;;8,3;9,25;0,6482246348162405;Alto;1;2,5;
2022;RA-802;Aluno-802;0;Q;Masculino;8,3;9,0;7,5;;9,0;8,333;0,6482246348162405;Alto;1;5,0;
2022;RA-832;Aluno-832;0;U;Masculino;8,8;9,2;7,5;;10,0;8,833;0,6482246348162405;Alto;1;5,0;
2022;RA-807;Aluno-807;0;R;Masculino;9,0;8,7;6,3;;9,5;7,5;0,6482246348162405;Alto;0;10,0;
2022;RA-805;Aluno-805;0;R;Masculino;8,8;9,0;7,5;;9,5;7,333;0,6482246348162405;Alto;0;10,0;
2022;RA-326;Aluno-326;2;A;Feminino;9,0;9,7;5,0;;10,0;8,944;0,6482246348162405;Alto;1;5,0;
2022;RA-735;Aluno-735;0;J;Feminino;7,3;9,0;5,6;;9,0;8,583;0,6482246348162405;Alto;1;5,0;
2022;RA-87;Aluno-87;5;K;Masculino;8,8;9,6;7,5;;8,3;8,5;0,6482246348162405;Alto;0;10,0;
2022;RA-790;Aluno-790;0;O;Feminino;7,8;8,9;7,5;;9,0;7,417;0,6482246348162405;Alto;1;5,0;
2022;RA-788;Aluno-788;0;O;Masculino;8,0;9,3;5,6;;10,0;8,667;0,6482246348162405;Alto;0;10,0;
2022;RA-785;Aluno-785;0;O;Feminino;8,4;8,6;7,5;;9,0;7,667;0,6482246348162405;Alto;1;5,0;
2022;RA-816;Aluno-816;0;S;Feminino;9,6;9,3;7,5;;10,0;9,417;0,6482246348162405;Alto;1;5,0;
2022;RA-814;Aluno-814;0;S;Masculino;7,5;9,0;6,9;;8,9;8,417;0,6482246348162405;Alto;1;5,0;
2022;RA-810;Aluno-810;0;R;Masculino;9,6;9,1;5,0;;8,5;7,25;0,6482246348162405;Alto;0;10,0;
2022;RA-688;Aluno-688;0;D;Masculino;7,9;9,7;7,5;;8,5;7,917;0,6482246348162405;Alto;1;5,0;
2022;RA-677;Aluno-677;0;B;Feminino;7,3;9,4;7,5;;10,0;8,583;0,6482246348162405;Alto;0;10,0;
2022;RA-678;Aluno-678;0;B;Masculino;7,3;10,0;6,9;;9,0;9,5;0,6482246348162405;Alto;1;5,0;
2022;RA-165;Aluno-165;4;L;Feminino;7,6;9,8;5,6;;7,1;7,5;0,6482246348162405;Alto;0;10,0;
2022;RA-166;Aluno-166;4;L;Masculino;8,1;9,0;6,3;;9,2;7,542;0,6482246348162405;Alto;0;10,0;
2022;RA-167;Aluno-167;4;P;Feminino;7,9;9,7;5,6;;9,2;7,833;0,6482246348162405;Alto;1;5,0;
2022;RA-457;Aluno-457;2;Q;Feminino;8,5;8,8;7,5;;8,0;7,667;0,6482246348162405;Alto;1;5,0;
2022;RA-781;Aluno-781;0;N;Feminino;8,3;8,9;7,5;;10,0;7,75;0,6482246348162405;Alto;1;5,0;
2022;RA-770;Aluno-770;0;M;Masculino;8,3;8,9;7,5;;9,5;7,333;0,6482246348162405;Alto;0;10,0;
2022;RA-799;Aluno-799;0;Q;Feminino;7,8;9,6;7,5;;8,0;7,917;0,6482246348162405;Alto;1;5,0;
2022;RA-438;Aluno-438;2;M;Masculino;7,3;8,7;7,5;;8,0;6,889;0,6482246348162405;Alto;0;10,0;
2022;RA-797;Aluno-797;0;Q;Masculino;7,3;8,5;7,5;;9,0;7,5;0,6482246348162405;Alto;1;5,0;
2022;RA-795;Aluno-795;0;O;Feminino;7,3;9,7;7,5;;9,0;7,333;0,6482246348162405;Alto;0;10,0;
2022;RA-766;Aluno-766;0;L;Feminino;8,7;9,5;7,5;;10,0;8,333;0,6482246348162405;Alto;1;5,0;
2022;RA-767;Aluno-767;0;L;Masculino;7,0;9,0;7,5;;9,5;7,583;0,6482246348162405;Alto;1;5,0;
2022;RA-764;Aluno-764;0;L;Masculino;7,5;8,8;7,5;;9,0;7,667;0,6482246348162405;Alto;0;10,0;
2022;RA-761;Aluno-761;0;L;Masculino;8,2;9,4;7,5;;10,0;8,25;0,6482246348162405;Alto;1;5,0;
2022;RA-453;Aluno-453;2;Q;Feminino;8,8;8,7;7,5;;9,0;7,778;0,6482246348162405;Alto;1;5,0;
2022;RA-808;Aluno-808;0;R;Masculino;9,3;9,1;6,3;;10,0;8,0;0,6482246348162405;Alto;0;10,0;
2022;RA-450;Aluno-450;2;Q;Masculino;7,5;9,1;7,5;;10,0;8,111;0,6482246348162405;Alto;1;5,0;
2022;RA-760;Aluno-760;0;L;Masculino;8,8;9,2;7,5;;9,0;8,917;0,6482246348162405;Alto;1;5,0;
2022;RA-759;Aluno-759;0;L;Feminino;7,5;8,6;7,5;;9,0;7,833;0,6482246348162405;Alto;1;5,0;
2022;RA-758;Aluno-758;0;L;Masculino;8,1;9,1;7,5;;9,0;8,333;0,6482246348162405;Alto;1;5,0;
2022;RA-757;Aluno-757;0;K;Feminino;9,7;9,3;7,5;;9,5;8,5;0,6482246348162405;Alto;1;5,0;
2022;RA-755;Aluno-755;0;K;Masculino;9,5;9,2;6,9;;9,5;8,083;0,6482246348162405;Alto;0;10,0;
2022;RA-753;Aluno-753;0;K;Feminino;9,1;8,6;7,5;;9,5;8,417;0,6482246348162405;Alto;0;10,0;
2022;RA-784;Aluno-784;0;O;Masculino;8,2;10,0;7,5;;9,5;9,25;0,6482246348162405;Alto;1;5,0;
2022;RA-752;Aluno-752;0;K;Feminino;9,5;9,0;7,5;;10,0;8,417;0,6482246348162405;Alto;1;5,0;
2022;RA-748;Aluno-748;0;K;Masculino;9,1;9,0;7,5;;10,0;8,25;0,6482246348162405;Alto;1;5,0;
2022;RA-746;Aluno-746;0;J;Masculino;7,2;9,1;5,6;;8,0;7,417;0,6482246348162405;Alto;0;10,0;
2022;RA-745;Aluno-745;0;J;Masculino;8,1;8,5;5,6;;9,0;7,75;0,6482246348162405;Alto;1;5,0;
2022;RA-740;Aluno-740;0;J;Feminino;7,2;9,0;5,6;;8,5;7,5;0,6482246348162405;Alto;1;5,0;
2022;RA-737;Aluno-737;0;J;Feminino;9,0;9,2;5,6;;9,5;9,167;0,6482246348162405;Alto;1;5,0;
2022;RA-768;Aluno-768;0;L;Feminino;7,1;10,0;7,5;;9,0;7,583;0,6482246348162405;Alto;1;5,0;
2022;RA-17;Aluno-17;7;D;Masculino;7,8;10,0;7,5;;8,8;8,292;0,6482246348162405;Alto;1;5,0;
2024;RA-113;;5G;5G;Feminino;6,666666666666667;7,063851181666667;7,51;7,5;8,751;7,106666667;0,6477714783566036;Alto;1;5,0;-1,0
2024;RA-1189;;5G;5G;Feminino;7,666666666666667;8,672360248333332;7,51;7,5;9,585;7,106666667;0,6477714783566036;Alto;1;5,0;-1,0
2024;RA-1178;;5D;5D;Masculino;8,333333333333334;9,682539682666667;6,26;7,5;8,751;8,696;0,6477714783566036;Alto;1;5,0;-1,0
2024;RA-1603;;5C;5C;Feminino;8,333333333333334;9,259259258999998;7,51;7,5;7,5;7,835;0,6477714783566036;Alto;1;5,0;-1,0
2024;RA-147;;5F;5F;Feminino;6,166666666666667;9,277056277;7,51;7,5;8,334;7,386666667;0,6477714783566036;Alto;1;5,0;-1,0
2022;RA-204;Aluno-204;3;B;Feminino;7,4;6,7;4,4;;7,9;5,708;0,6467655395667694;Alto;0;10,0;
2022;RA-215;Aluno-215;3;D;Feminino;7,8;5,8;7,5;;6,7;6,542;0,6467655395667694;Alto;0;10,0;
2022;RA-322;Aluno-322;3;N;Feminino;4,7;8,1;5,0;;7,1;6,778;0,6459755684418796;Alto;0;10,0;
2022;RA-240;Aluno-240;3;F;Feminino;4,7;8,1;5,0;;7,1;7,042;0,6459755684418796;Alto;0;10,0;
2023;RA-151;;FASE 5;5C;Feminino;7,9;7,8;7,52;8,59375;0,0;8,1725;0,6457842928228658;Alto;1;5,0;-2,0
2023;RA-461;;FASE 2;2P;Feminino;7,4;7,9;3,77;8,541666667;7,3;8,616666667;0,6457842928228658;Alto;1;5,0;-1,0
2022;RA-692;Aluno-692;0;D;Feminino;6,9;8,9;8,1;;9,5;7,917;0,642847797112196;Alto;1;5,0;
2024;RA-1449;;1R;1R;Feminino;6,75;8,3333333335;7,51;7,96875;7,418;7,04;0,6418653330029607;Alto;1;5,0;-1,0
2024;RA-964;;1R;1R;Masculino;7,25;8,333333332999999;7,51;7,96875;9,502;7,1675;0,6418653330029607;Alto;1;5,0;-1,0
2024;RA-1157;;3H;3H;Masculino;7,0;9,082539682666665;7,51;7,96875;9,585;8,466;0,6418653330029607;Alto;1;5,0;-1,0
2024;RA-438;;2K;2K;Masculino;8,25;8,6630434785;7,51;7,96875;9,168;7,915;0,6418653330029607;Alto;1;5,0;-1,0
2023;RA-1203;;FASE 5;5L;Feminino;7,2;10,0;2,52;7,96875;9,2;7,8775;0,6418653330029607;Alto;1;5,0;-1,0
2024;RA-1431;;1M;1M;Feminino;8,0;7,7432712215;7,51;7,96875;9,002;9,09;0,6418653330029607;Alto;1;5,0;-1,0
2023;RA-1091;;FASE 2;2C;Masculino;9,5;9,0;2,52;8,958333333;8,5;9,1725;0,6416932341042895;Alto;1;5,0;-1,0
2024;RA-1430;;1L;1L;Masculino;6,25;10,0;7,51;8,958333333;8,502;8,085;0,6416932341042895;Alto;1;5,0;-1,0
2023;RA-350;;FASE 2;2D;Feminino;9,0;9,7;2,52;8,958333333;10,0;7,92;0,6416932341042895;Alto;1;5,0;-1,0
2023;RA-1090;;FASE 2;2C;Masculino;9,0;9,6;2,52;8,958333333;9,0;7,88;0,6416932341042895;Alto;1;5,0;-1,0
2023;RA-566;;FASE 2;2G;Feminino;8,4;8,8;2,52;8,958333333;9,0;8,673333333;0,6416932341042895;Alto;1;5,0;-1,0
2023;RA-646;;FASE 2;2P;Masculino;8,4;8,9;7,52;8,958333333;10,0;8,783333333;0,6416932341042895;Alto;1;5,0;-1,0
2024;RA-795;;1L;1L;Feminino;9,5;9,761904762;6,26;8,958333333;9,502;8,085;0,6416932341042895;Alto;1;5,0;-1,0
2024;RA-1503;;2P;2P;Feminino;2,75;10,0;7,51;8,958333333;7,502;7,723333333;0,6416932341042895;Alto;1;5,0;-1,0
2024;RA-1429;;1L;1L;Masculino;7,75;8,888888889;7,51;8,958333333;9,502;8,085;0,6416932341042895;Alto;1;5,0;-1,0
2024;RA-577;;2H;2H;Feminino;8,0;5,7660455485;5,625;6,5625;8,502;6,535;0,641179538565906;Alto;1;5,0;-1,0
2023;RA-62;;FASE 7;7A;Feminino;7,5;9,8;6,89;8,25;0,0;8,215;0,641179538565906;Alto;0;10,0;0,0
2024;RA-581;;2H;2H;Masculino;8,75;8,198757764;5,625;6,5625;7,418;6,165;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-841;;2H;2H;Masculino;3,25;6,3272311215000006;7,51;7,03125;10,002;5,83;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-1199;;5D;5D;Masculino;9,0;8,571428571333334;5,005;6,5625;7,5;8,466;0,641179538565906;Alto;1;5,0;-2,0
2024;RA-956;;1N;1N;Masculino;3,25;6,017786561;6,885;7,083333333;9,502;7,085;0,641179538565906;Alto;1;5,0;-1,0
2023;RA-562;;FASE 2;2I;Feminino;8,7;8,5;2,52;8,541666667;0,0;8,893333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-810;;1P;1P;Masculino;9,0;9,4736842105;5,635;6,458333333;7,502;7,7525;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-715;;2I;2I;Feminino;2,75;5,250626566499999;3,755;5,0;9,002;4,67;0,641179538565906;Alto;0;10,0;0,0
2024;RA-741;;1H;1H;Feminino;3,75;5,2964426875;5,005;5,833333333;8,418;4,223333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-716;;1J;1J;Masculino;5,75;5,5335968375;7,51;6,71875;9,002;5,7875;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-750;;1B;1B;Masculino;3,75;5,938735178;4,38;4,0625;6,249;3,176666667;0,641179538565906;Alto;1;5,0;-2,0
2023;RA-340;;FASE 2;2B;Masculino;8,9;9,6;2,52;9,166666667;0,0;8,505;0,641179538565906;Alto;1;5,0;-1,0
2023;RA-653;;FASE 2;2P;Feminino;7,9;9,8;6,27;9,166666667;0,0;9,06;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-752;;2U;2U;Feminino;5,75;7,525879916999999;7,51;5,9375;9,502;5,613333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-798;;2R;2R;Masculino;4,75;3,5064935065;7,51;5,0;6,834;2,943333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-1504;;2P;2P;Feminino;6,75;4,6136363634999995;5,63;5,833333333;7,5;6,94;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-1458;;2B;2B;Feminino;3,25;7,280701754500001;7,51;6,041666667;8,751;5,213333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-591;;2K;2K;Masculino;7,5;7,913043478500001;6,255;5,78125;7,418;6,54;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-762;;2K;2K;Masculino;3,75;6,4239130435;6,26;6,5625;10,002;5,7525;0,641179538565906;Alto;1;5,0;-2,0
2024;RA-549;;2G;2G;Masculino;5,75;7,204968943999999;6,255;6,40625;10,002;5,9125;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-1473;;2G;2G;Masculino;5,25;8,4368530025;5,625;6,5625;9,502;6,415;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-822;;1H;1H;Masculino;6,75;4,6245059285;5,01;6,666666667;0,0;6,61;0,641179538565906;Alto;1;5,0;-2,0
2024;RA-871;;1B;1B;Masculino;7,25;9,328063240999999;4,38;5,3125;8,502;5,783333333;0,641179538565906;Alto;0;10,0;0,0
2024;RA-1031;;1C;1C;Masculino;6,25;8,6363636365;7,51;5,3125;9,502;5,83;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-712;;2H;2H;Masculino;6,75;5,983436853;5,625;6,5625;7,502;6,04;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-571;;2G;2G;Feminino;5,25;8,695652174;4,375;7,03125;7,002;5,8325;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-854;;1G;1G;Feminino;7,0;10,0;6,26;5,833333333;9,502;6,333333333;0,641179538565906;Alto;0;10,0;0,0
2024;RA-967;;1R;1R;Masculino;4,75;3,5714285715;7,51;5,78125;9,502;4,995;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-1490;;2L;2L;Feminino;7,75;9,5652173915;6,26;6,666666667;8,502;6,333333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-797;;2P;2P;Masculino;7,25;4,840909091;7,51;6,666666667;9,168;6,723333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-1082;;2A;2A;Feminino;3,75;7,5714285715;10,0;7,083333333;7,502;6,943333333;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-529;;2A;2A;Masculino;4,25;6,6071428569999995;4,38;4,791666667;7,002;4,886666667;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-747;;1K;1K;Feminino;2,25;8,095238095;5,005;7,083333333;10,002;5,335;0,641179538565906;Alto;1;5,0;-2,0
2024;RA-1052;;1J;1J;Masculino;8,25;9,128787879;6,26;8,59375;5,834;8,4975;0,641179538565906;Alto;1;5,0;-1,0
2024;RA-204;;4B;4B;Feminino;7,5;6,827094474333333;6,26;7,125;9,168;8,5875;0,641179538565906;Alto;0;10,0;0,0
2024;RA-1043;;1H;1H;Masculino;8,25;7,994071146;7,51;7,291666667;10,002;6,553333333;0,6411700151919103;Alto;1;5,0;-1,0
2023;RA-623;;FASE 2;2M;Masculino;7,3;9,5;7,52;7,291666667;10,0;7,446666667;0,6411700151919103;Alto;1;5,0;-2,0
2023;RA-403;;FASE 2;2U;Masculino;7,8;8,8;6,27;7,291666667;8,5;8,45;0,6411700151919103;Alto;1;5,0;-1,0
2024;RA-1154;;3G;3G;Masculino;8,0;9,200000000000001;7,51;7,34375;7,917;6,745;0,6405152019178771;Alto;1;5,0;-1,0
2024;RA-1487;;2L;2L;Feminino;8,25;9,5652173915;6,26;7,708333333;10,002;7,833333333;0,6403830662666059;Alto;1;5,0;-1,0
2023;RA-525;;FASE 2;2I;Feminino;9,2;8,6;2,52;8,958333333;8,0;9,566666667;0,6398475357346444;Alto;1;5,0;-1,0
2022;RA-213;Aluno-213;3;C;Masculino;3,5;8,7;7,5;;9,6;6,833;0,6377172701793465;Alto;0;10,0;
2022;RA-422;Aluno-422;2;L;Masculino;2,5;10,0;7,5;;8,5;7,5;0,6366577391327451;Alto;1;5,0;
2023;RA-183;;FASE 3;3D;Feminino;7,7;9,7;2,52;7,96875;7,9;8,795;0,6363858026190087;Alto;1;5,0;-1,0
2023;RA-1149;;FASE 3;3C;Feminino;7,2;9,8;2,52;7,96875;8,3;8,1725;0,6363858026190087;Alto;1;5,0;-1,0
2023;RA-495;;FASE 2;2B;Masculino;7,4;8,4;2,52;8,541666667;9,0;8,755;0,6347539196787874;Alto;1;5,0;-1,0
2023;RA-1079;;FASE 2;2B;Masculino;7,6;8,1;2,52;7,083333333;9,0;7,13;0,6347539196787874;Alto;1;5,0;-1,0
2022;RA-319;Aluno-319;3;N;Masculino;5,2;7,7;7,5;;9,2;7,5;0,632626437279114;Alto;0;10,0;
2022;RA-248;Aluno-248;3;F;Masculino;5,2;7,6;7,5;;9,2;7,292;0,632626437279114;Alto;0;10,0;
2022;RA-201;Aluno-201;3;B;Feminino;6,5;7,3;7,5;;7,9;7,542;0,632626437279114;Alto;1;5,0;
2023;RA-301;;FASE 4;4L;Feminino;5,2;5,4;7,52;6,71875;9,2;6,465;0,6301558803983905;Alto;0;10,0;0,0
2022;RA-312;Aluno-312;3;N;Feminino;5,2;8,1;7,5;;9,6;6,167;0,6284838431298877;Alto;0;10,0;
2022;RA-260;Aluno-260;3;G;Feminino;5,0;8,2;7,5;;10,0;6,458;0,6284838431298877;Alto;0;10,0;
2022;RA-220;Aluno-220;3;D;Feminino;6,5;8,1;7,5;;0,0;7,833;0,6284838431298877;Alto;0;10,0;
2022;RA-251;Aluno-251;3;G;Masculino;6,3;8,1;5,6;;10,0;6,625;0,6284838431298877;Alto;1;5,0;
2022;RA-212;Aluno-212;3;C;Masculino;6,2;8,4;7,5;;9,6;6,958;0,6284838431298877;Alto;1;5,0;
2022;RA-26;Aluno-26;6;A;Masculino;8,0;8,8;10,0;;9,6;10,0;0,6283384686746182;Alto;1;5,0;
2022;RA-729;Aluno-729;0;H;Feminino;8,1;8,7;8,1;;10,0;7,25;0,6283384686746182;Alto;0;10,0;
2022;RA-694;Aluno-694;0;D;Masculino;8,1;9,0;8,1;;10,0;7,917;0,6283384686746182;Alto;0;10,0;
2022;RA-674;Aluno-674;0;A;Masculino;8,0;8,7;8,1;;9,5;6,333;0,6283384686746182;Alto;0;10,0;
2023;RA-1227;;FASE 7;7E;Feminino;;;2,52;;9,2;;0,6283384686746182;Alto;0;10,0;1,0
2022;RA-31;Aluno-31;6;A;Feminino;8,0;9,5;9,4;;10,0;10,0;0,6283384686746182;Alto;1;5,0;
2022;RA-673;Aluno-673;0;A;Feminino;9,2;9,2;8,1;;8,5;8,583;0,6283384686746182;Alto;0;10,0;
2023;RA-1225;;FASE 7;7E;Feminino;;;2,52;;7,5;;0,6283384686746182;Alto;1;5,0;-1,0
2022;RA-676;Aluno-676;0;A;Masculino;9,3;8,6;8,1;;8,5;8,167;0,6283384686746182;Alto;1;5,0;
2022;RA-94;Aluno-94;5;L;Feminino;7,7;9,6;8,1;;8,3;9,583;0,6283384686746182;Alto;0;10,0;
2022;RA-76;Aluno-76;5;F;Feminino;8,7;9,1;8,1;;10,0;9,292;0,6283384686746182;Alto;0;10,0;
2022;RA-98;Aluno-98;5;L;Feminino;8,5;10,0;9,4;;8,8;9,667;0,6283384686746182;Alto;0;10,0;
2022;RA-109;Aluno-109;4;A;Masculino;8,4;10,0;8,8;;8,8;8,667;0,6283384686746182;Alto;1;5,0;
2022;RA-63;Aluno-63;5;B;Masculino;8,7;9,1;8,8;;8,3;9,417;0,6283384686746182;Alto;1;5,0;
